"GSM1523874",3
"GSM1523875",1
"GSM1523876",1
"GSM1523877",1
"GSM1523878",7
"GSM1523879",1
"GSM1523880",1
"GSM1523881",2
"GSM1523882",1
"GSM1523883",1
"GSM1523884",6
"GSM1523885",2
"GSM1523886",3
"GSM1523887",1
"GSM1523888",2
"GSM1523889",1
"GSM1523890",6
"GSM1523891",3
"GSM1523892",7
"GSM1523893",1
"GSM1523894",1
"GSM1523895",1
"GSM1523896",7
"GSM1523897",1
"GSM1523898",1
"GSM1523899",1
"GSM1523901",2
"GSM1523903",2
"GSM1523904",6
"GSM1523905",1
"GSM1523906",7
"GSM1523908",8
"GSM1523909",2
"GSM1523910",1
"GSM1523911",2
"GSM1523918",3
"GSM1523919",1
"GSM1523920",6
"GSM1523921",2
"GSM1523922",2
"GSM1523923",1
"GSM1523924",6
"GSM1523925",4
"GSM1523926",1
"GSM1523927",1
"GSM1523928",1
"GSM1523929",1
"GSM1523930",3
"GSM1523931",6
"GSM1523932",1
"GSM1523933",1
"GSM1523934",1
"GSM1523935",3
"GSM1523936",6
"GSM1523937",1
"GSM1523938",3
"GSM1523939",3
"GSM1523940",1
"GSM1523941",4
"GSM1523942",1
"GSM1523943",8
"GSM1523944",5
"GSM1523945",3
"GSM1523946",5
"GSM1523947",1
"GSM1523948",3
"GSM1523949",3
"GSM1523950",1
"GSM1523951",7
"GSM1523952",6
"GSM1523953",1
"GSM1523954",1
"GSM1523955",3
"GSM1523956",5
"GSM1523957",1
"GSM1523958",7
"GSM1523959",1
"GSM1523960",1
"GSM1523961",1
"GSM1523962",3
"GSM1523963",6
"GSM1523964",1
"GSM1523965",3
"GSM1523966",1
"GSM1523967",6
"GSM1523968",3
"GSM1523969",3
"GSM1523970",1
"GSM1523971",3
"GSM1523972",1
"GSM1523973",1
"GSM1523974",1
"GSM1523975",7
"GSM1523976",1
"GSM1523977",4
"GSM1523978",1
"GSM1523979",2
"GSM1523980",3
"GSM1523981",3
"GSM1523982",3
"GSM1523983",2
"GSM1523984",5
"GSM1523985",7
"GSM1523986",6
"GSM1523987",6
"GSM1523988",3
"GSM1523989",3
"GSM1523990",3
"GSM1523991",3
"GSM1523992",1
"GSM1523993",7
"GSM1523994",1
"GSM1523995",1
"GSM1523996",6
"GSM1523997",1
"GSM1523998",1
"GSM1523999",1
"GSM1524000",3
"GSM1524001",4
"GSM1524002",1
"GSM1524003",1
"GSM1524004",6
"GSM1524005",1
"GSM1524006",3
"GSM1524007",8
"GSM1524008",1
"GSM1524009",3
"GSM1524010",3
"GSM1524011",1
"GSM1524012",5
"GSM1524013",5
"GSM1524014",1
"GSM1524015",4
"GSM1524016",6
"GSM1524017",1
"GSM1524018",1
"GSM1524019",3
"GSM1524020",6
"GSM1524021",3
"GSM1524022",3
"GSM1524023",5
"GSM1524024",3
"GSM1524025",2
"GSM1524026",3
"GSM1524027",1
"GSM1524028",1
"GSM1524029",3
"GSM1524030",3
"GSM1524031",1
"GSM1524032",2
"GSM1524033",7
"GSM1524034",6
"GSM1524035",3
"GSM1524036",1
"GSM1524037",3
"GSM1524038",8
"GSM1524039",3
"GSM1524040",7
"GSM1524041",2
"GSM1524042",5
"GSM1524043",7
"GSM1524044",3
"GSM1524045",1
"GSM1524046",3
"GSM1524047",1
"GSM1524048",2
"GSM1524049",2
"GSM1524050",1
"GSM1524051",1
"GSM1524052",3
"GSM1524053",1
"GSM1524054",1
"GSM1524055",3
"GSM1524056",1
"GSM1524057",3
"GSM1524058",3
"GSM1524059",3
"GSM1524060",1
"GSM1524061",1
"GSM1524062",3
"GSM1524068",1
"GSM1524069",1
"GSM1524070",1
"GSM1524071",1
"GSM1524072",6
